id_municipio,municipio,uf,regiao,grupo,coorte,ano,populacao,notificacoes,viol_fisica,viol_sexual,viol_psicologica,viol_parceiro,taxa_notificacoes,taxa_viol_fisica,taxa_viol_sexual,taxa_viol_psicologica,taxa_viol_parceiro
4208906,Jaraguá do Su,SC,Sul,comercial,0,2019,177697,294,273,45,13,33,165.4502,153.6323,25.324,7.3158,18.5709
4209300,Lages,SC,Sul,comercial,0,2009,167805,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
4209300,Lages,SC,Sul,comercial,0,2010,162235,323,304,21,231,111,199.0939,187.3825,12.9442,142.386,68.4193
4209300,Lages,SC,Sul,comercial,0,2011,156665,477,468,26,410,149,304.4713,298.7266,16.5959,261.7049,95.1074
4209300,Lages,SC,Sul,comercial,0,2012,156604,432,416,27,308,155,275.855,265.6382,17.2409,196.6744,98.9758
4209300,Lages,SC,Sul,comercial,0,2013,158961,182,161,21,29,41,114.4935,101.2827,13.2108,18.2435,25.7925
4209300,Lages,SC,Sul,comercial,0,2014,158846,540,521,25,18,171,339.9519,327.9906,15.7385,11.3317,107.6514
4209300,Lages,SC,Sul,comercial,0,2015,158732,142,128,14,4,52,89.459,80.6391,8.8199,2.52,32.7596
4209300,Lages,SC,Sul,comercial,0,2016,158620,130,89,24,25,30,81.9569,56.1089,15.1305,15.7609,18.9131
4209300,Lages,SC,Sul,comercial,0,2017,158508,159,76,33,13,25,100.3104,47.9471,20.8191,8.2015,15.7721
4209300,Lages,SC,Sul,comercial,0,2018,157743,198,93,62,15,22,125.5206,58.9567,39.3044,9.5091,13.9467
4209300,Lages,SC,Sul,comercial,0,2019,157544,215,131,46,28,27,136.4698,83.1514,29.1982,17.7728,17.1381
4216602,São José,SC,Sul,comercial,0,2009,201746,10,8,5,7,2,4.9567,3.9654,2.4784,3.4697,0.9913
4216602,São José,SC,Sul,comercial,0,2010,207166,34,16,14,8,4,16.412,7.7233,6.7579,3.8616,1.9308
4216602,São José,SC,Sul,comercial,0,2011,212587,125,92,31,33,52,58.7995,43.2764,14.5823,15.5231,24.4606
4216602,São José,SC,Sul,comercial,0,2012,215278,479,399,64,146,297,222.503,185.3417,29.729,67.8193,137.9611
4216602,São José,SC,Sul,comercial,0,2013,224779,495,353,79,152,207,220.2163,157.0431,35.1456,67.622,92.0905
4216602,São José,SC,Sul,comercial,0,2014,228561,547,425,72,198,306,239.3234,185.946,31.5014,86.629,133.8811
4216602,São José,SC,Sul,comercial,0,2015,232309,511,338,67,166,244,219.9656,145.4959,28.8409,71.4566,105.0325
4216602,São José,SC,Sul,comercial,0,2016,236029,303,144,57,48,57,128.3741,61.0095,24.1496,20.3365,24.1496
4216602,São José,SC,Sul,comercial,0,2017,239718,391,151,68,65,51,163.1083,62.9907,28.3667,27.1152,21.275
4216602,São José,SC,Sul,comercial,0,2018,242927,509,189,82,89,82,209.528,77.8012,33.755,36.6365,33.755
4216602,São José,SC,Sul,comercial,0,2019,246586,555,163,104,78,111,225.0736,66.1027,42.176,31.632,45.0147
4218707,Tubarão,SC,Sul,comercial,0,2009,96529,19,8,8,4,3,19.6832,8.2877,8.2877,4.1438,3.1079
4218707,Tubarão,SC,Sul,comercial,0,2010,97181,48,24,3,11,9,49.3924,24.6962,3.087,11.3191,9.2611
4218707,Tubarão,SC,Sul,comercial,0,2011,97833,102,71,4,15,23,104.2593,72.5726,4.0886,15.3322,23.5094
4218707,Tubarão,SC,Sul,comercial,0,2012,98412,120,74,10,24,25,121.9363,75.1941,10.1614,24.3873,25.4034
4218707,Tubarão,SC,Sul,comercial,0,2013,101284,161,87,12,75,33,158.959,85.8971,11.8479,74.0492,32.5817
4218707,Tubarão,SC,Sul,comercial,0,2014,102087,99,54,12,63,27,96.9761,52.8961,11.7547,61.7121,26.448
4218707,Tubarão,SC,Sul,comercial,0,2015,102883,163,105,10,125,35,158.4324,102.0577,9.7198,121.4972,34.0192
4218707,Tubarão,SC,Sul,comercial,0,2016,103674,162,91,7,34,38,156.259,87.7751,6.7519,32.7951,36.6534
4218707,Tubarão,SC,Sul,comercial,0,2017,104457,186,96,4,13,32,178.0637,91.9038,3.8293,12.4453,30.6346
4218707,Tubarão,SC,Sul,comercial,0,2018,104937,166,85,7,23,28,158.1902,81.001,6.6707,21.9179,26.6827
4218707,Tubarão,SC,Sul,comercial,0,2019,105686,187,90,21,22,23,176.9392,85.1579,19.8702,20.8164,21.7626
4300604,Alvorada,RS,Sul,comercial,0,2009,213894,6,3,5,5,0,2.8051,1.4026,2.3376,2.3376,0.0
4300604,Alvorada,RS,Sul,comercial,0,2010,205233,75,33,42,30,13,36.5438,16.0793,20.4645,14.6175,6.3343
4300604,Alvorada,RS,Sul,comercial,0,2011,196572,64,17,45,46,4,32.558,8.6482,22.8924,23.4011,2.0349
4300604,Alvorada,RS,Sul,comercial,0,2012,197441,67,13,43,27,3,33.9342,6.5842,21.7787,13.675,1.5194
4300604,Alvorada,RS,Sul,comercial,0,2013,204750,58,14,38,14,7,28.3272,6.8376,18.5592,6.8376,3.4188
4300604,Alvorada,RS,Sul,comercial,0,2014,205683,74,14,46,20,8,35.9777,6.8066,22.3645,9.7237,3.8895
4300604,Alvorada,RS,Sul,comercial,0,2015,206561,140,24,64,29,6,67.7766,11.6188,30.9836,14.0394,2.9047
4300604,Alvorada,RS,Sul,comercial,0,2016,207392,129,22,51,26,16,62.201,10.6079,24.5911,12.5366,7.7149
4300604,Alvorada,RS,Sul,comercial,0,2017,208177,184,37,42,22,10,88.3863,17.7733,20.1751,10.5679,4.8036
4300604,Alvorada,RS,Sul,comercial,0,2018,209213,202,33,59,4,28,96.5523,15.7734,28.2009,1.9119,13.3835
4300604,Alvorada,RS,Sul,comercial,0,2019,210305,314,45,67,9,27,149.307,21.3975,31.8585,4.2795,12.8385
4301602,Bagé,RS,Sul,comercial,0,2009,115745,1,0,1,0,0,0.864,0.0,0.864,0.0,0.0
4301602,Bagé,RS,Sul,comercial,0,2010,116344,10,9,0,9,5,8.5952,7.7357,0.0,7.7357,4.2976
4301602,Bagé,RS,Sul,comercial,0,2011,116944,26,22,5,20,12,22.2329,18.8124,4.2756,17.1022,10.2613
4301602,Bagé,RS,Sul,comercial,0,2012,117090,65,63,5,65,43,55.5129,53.8048,4.2702,55.5129,36.7239
4301602,Bagé,RS,Sul,comercial,0,2013,121235,80,74,3,75,55,65.9875,61.0385,2.4745,61.8633,45.3664
4301602,Bagé,RS,Sul,comercial,0,2014,121500,129,120,6,122,79,106.1728,98.7654,4.9383,100.4115,65.0206
4301602,Bagé,RS,Sul,comercial,0,2015,121749,117,114,3,113,89,96.0994,93.6353,2.4641,92.8139,73.1012
4301602,Bagé,RS,Sul,comercial,0,2016,121986,61,56,7,57,25,50.0057,45.9069,5.7384,46.7267,20.4942
4301602,Bagé,RS,Sul,comercial,0,2017,122209,125,116,7,118,47,102.2838,94.9194,5.7279,96.5559,38.4587
4301602,Bagé,RS,Sul,comercial,0,2018,120943,81,47,5,34,28,66.9737,38.8613,4.1342,28.1124,23.1514
4301602,Bagé,RS,Sul,comercial,0,2019,121143,117,50,7,1,27,96.5801,41.2735,5.7783,0.8255,22.2877
4302808,Caçapava Do Sul,RS,Sul,comercial,0,2009,33060,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
4302808,Caçapava Do Sul,RS,Sul,comercial,0,2010,33338,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
4302808,Caçapava Do Sul,RS,Sul,comercial,0,2011,33617,22,20,0,5,8,65.4431,59.4937,0.0,14.8734,23.7975
4302808,Caçapava Do Sul,RS,Sul,comercial,0,2012,33547,18,15,1,8,7,53.6561,44.7134,2.9809,23.8471,20.8662
4302808,Caçapava Do Sul,RS,Sul,comercial,0,2013,34676,107,89,6,59,34,308.5708,256.6617,17.303,170.1465,98.0505
4302808,Caçapava Do Sul,RS,Sul,comercial,0,2014,34665,69,43,4,31,19,199.048,124.0444,11.539,89.4274,54.8103
4302808,Caçapava Do Sul,RS,Sul,comercial,0,2015,34654,53,24,6,14,11,152.9405,69.2561,17.314,40.3994,31.7424
4302808,Caçapava Do Sul,RS,Sul,comercial,0,2016,34644,125,39,14,32,20,360.8128,112.5736,40.411,92.3681,57.7301
4302808,Caçapava Do Sul,RS,Sul,comercial,0,2017,34634,130,38,8,21,18,375.3537,109.7188,23.0987,60.6341,51.9721
4302808,Caçapava Do Sul,RS,Sul,comercial,0,2018,33702,146,29,9,0,16,433.2087,86.0483,26.7046,0.0,47.4749
4302808,Caçapava Do Sul,RS,Sul,comercial,0,2019,33624,219,82,21,1,46,651.3205,243.8734,62.4554,2.9741,136.807
4305108,Caxias do Sul,RS,Sul,comercial,0,2009,410166,1,0,1,0,0,0.2438,0.0,0.2438,0.0,0.0
4305108,Caxias do Sul,RS,Sul,comercial,0,2010,425749,712,368,64,128,164,167.2347,86.4359,15.0323,30.0647,38.5203
4305108,Caxias do Sul,RS,Sul,comercial,0,2011,441332,848,463,82,176,168,192.1456,104.9097,18.5801,39.8793,38.0666
4305108,Caxias do Sul,RS,Sul,comercial,0,2012,446911,1018,443,94,195,172,227.7858,99.1249,21.0333,43.6328,38.4864
4305108,Caxias do Sul,RS,Sul,comercial,0,2013,465304,867,326,92,165,168,186.3298,70.0617,19.772,35.4607,36.1054
4305108,Caxias do Sul,RS,Sul,comercial,0,2014,470223,788,306,95,168,141,167.5801,65.0755,20.2032,35.7277,29.9858
4305108,Caxias do Sul,RS,Sul,comercial,0,2015,474853,637,236,65,115,106,134.1468,49.6996,13.6884,24.218,22.3227
4305108,Caxias do Sul,RS,Sul,comercial,0,2016,479236,750,258,70,136,155,156.4991,53.8357,14.6066,28.3785,32.3431
4305108,Caxias do Sul,RS,Sul,comercial,0,2017,483377,860,271,96,111,104,177.915,56.0639,19.8603,22.9634,21.5153
4305108,Caxias do Sul,RS,Sul,comercial,0,2018,504069,645,183,107,27,106,127.9587,36.3046,21.2273,5.3564,21.0289
4305108,Caxias do Sul,RS,Sul,comercial,0,2019,510906,1168,230,105,12,130,228.6135,45.0181,20.5517,2.3488,25.445
4309209,Gravataí,RS,Sul,comercial,0,2009,269446,20,6,16,5,1,7.4226,2.2268,5.9381,1.8557,0.3711
4309209,Gravataí,RS,Sul,comercial,0,2010,263437,49,19,41,25,1,18.6003,7.2124,15.5635,9.4899,0.3796
4309209,Gravataí,RS,Sul,comercial,0,2011,257428,48,13,40,38,2,18.646,5.05,15.5383,14.7614,0.7769
4309209,Gravataí,RS,Sul,comercial,0,2012,259138,81,31,57,37,6,31.2575,11.9627,21.996,14.2781,2.3154
4309209,Gravataí,RS,Sul,comercial,0,2013,269022,126,51,56,34,15,46.8363,18.9576,20.8161,12.6384,5.5758
4309209,Gravataí,RS,Sul,comercial,0,2014,270689,170,58,72,45,15,62.8027,21.4268,26.5988,16.6242,5.5414
4309209,Gravataí,RS,Sul,comercial,0,2015,272257,145,44,67,41,15,53.2585,16.1612,24.6091,15.0593,5.5095
4309209,Gravataí,RS,Sul,comercial,0,2016,273742,190,62,64,44,24,69.4084,22.6491,23.3797,16.0735,8.7674
4309209,Gravataí,RS,Sul,comercial,0,2017,275146,214,56,93,30,32,77.7769,20.3528,33.8002,10.9033,11.6302
4309209,Gravataí,RS,Sul,comercial,0,2018,279398,356,105,169,61,93,127.4168,37.5808,60.4872,21.8327,33.2859
4309209,Gravataí,RS,Sul,comercial,0,2019,281519,476,95,166,115,174,169.0827,33.7455,58.9658,40.8498,61.8076
4310207,Ijuí,RS,Sul,comercial,0,2009,79719,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
4310207,Ijuí,RS,Sul,comercial,0,2010,79440,18,17,0,3,5,22.6586,21.3998,0.0,3.7764,6.2941
4310207,Ijuí,RS,Sul,comercial,0,2011,79160,74,55,8,22,19,93.4816,69.4795,10.1061,27.7918,24.002
4310207,Ijuí,RS,Sul,comercial,0,2012,79396,218,133,32,133,138,274.573,167.5147,40.3043,167.5147,173.8123
4310207,Ijuí,RS,Sul,comercial,0,2013,82276,200,115,23,127,139,243.0843,139.7734,27.9547,154.3585,168.9436
4310207,Ijuí,RS,Sul,comercial,0,2014,82563,650,294,15,466,505,787.2776,356.0917,18.1679,564.4175,611.6541
4310207,Ijuí,RS,Sul,comercial,0,2015,82833,413,234,5,363,315,498.5936,282.4961,6.0362,438.2311,380.2832
4310207,Ijuí,RS,Sul,comercial,0,2016,83089,298,173,8,217,192,358.6516,208.2105,9.6282,261.1657,231.0775
4310207,Ijuí,RS,Sul,comercial,0,2017,83330,181,100,6,99,82,217.2087,120.0048,7.2003,118.8048,98.4039
4310207,Ijuí,RS,Sul,comercial,0,2018,83173,427,223,14,317,262,513.3878,268.1159,16.8324,381.1333,315.0061
4310207,Ijuí,RS,Sul,comercial,0,2019,83475,645,239,14,429,380,772.6864,286.3133,16.7715,513.9263,455.2261
4313409,Novo Hamburgo,RS,Sul,24h,2012,2009,257746,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
4313409,Novo Hamburgo,RS,Sul,24h,2012,2010,248448,7,5,3,6,1,2.8175,2.0125,1.2075,2.415,0.4025
4313409,Novo Hamburgo,RS,Sul,24h,2012,2011,239151,28,17,4,10,9,11.7081,7.1085,1.6726,4.1815,3.7633
4313409,Novo Hamburgo,RS,Sul,24h,2012,2012,239355,15,12,5,8,6,6.2668,5.0135,2.0889,3.3423,2.5067
4313409,Novo Hamburgo,RS,Sul,24h,2012,2013,247781,39,11,13,14,5,15.7397,4.4394,5.2466,5.6502,2.0179
4313409,Novo Hamburgo,RS,Sul,24h,2012,2014,248251,86,44,30,59,12,34.6424,17.724,12.0845,23.7663,4.8338
4313409,Novo Hamburgo,RS,Sul,24h,2012,2015,248694,49,30,26,30,8,19.7029,12.063,10.4546,12.063,3.2168
4313409,Novo Hamburgo,RS,Sul,24h,2012,2016,249113,44,27,22,17,5,17.6627,10.8385,8.8313,6.8242,2.0071
4313409,Novo Hamburgo,RS,Sul,24h,2012,2017,249508,37,14,24,9,3,14.8292,5.611,9.6189,3.6071,1.2024
4313409,Novo Hamburgo,RS,Sul,24h,2012,2018,246452,134,97,23,8,20,54.3716,39.3586,9.3324,3.2461,8.1152
4313409,Novo Hamburgo,RS,Sul,24h,2012,2019,246748,144,50,29,5,15,58.3591,20.2636,11.7529,2.0264,6.0791
4314100,Passo Fundo,RS,Sul,comercial,0,2009,187507,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
4314100,Passo Fundo,RS,Sul,comercial,0,2010,186795,95,77,9,14,25,50.8579,41.2217,4.8181,7.4948,13.3837
4314100,Passo Fundo,RS,Sul,comercial,0,2011,186083,299,185,32,37,57,160.681,99.418,17.1966,19.8836,30.6315
4314100,Passo Fundo,RS,Sul,comercial,0,2012,187298,377,203,42,46,61,201.2835,108.3834,22.4242,24.5598,32.5684
4314100,Passo Fundo,RS,Sul,comercial,0,2013,194432,368,190,18,16,57,189.2693,97.7205,9.2577,8.2291,29.3162
4314100,Passo Fundo,RS,Sul,comercial,0,2014,195620,396,172,33,10,50,202.4333,87.9256,16.8694,5.112,25.5598
4314100,Passo Fundo,RS,Sul,comercial,0,2015,196739,482,207,35,20,53,244.9946,105.2155,17.7901,10.1658,26.9392
4314100,Passo Fundo,RS,Sul,comercial,0,2016,197798,414,184,34,40,58,209.3044,93.0242,17.1893,20.2227,29.3228
4314100,Passo Fundo,RS,Sul,comercial,0,2017,198799,568,201,30,40,50,285.7157,101.1071,15.0906,20.1208,25.151
4314100,Passo Fundo,RS,Sul,comercial,0,2018,201767,523,148,36,7,60,259.2099,73.3519,17.8424,3.4693,29.7373
4314100,Passo Fundo,RS,Sul,comercial,0,2019,203275,644,136,40,8,68,316.8122,66.9044,19.6778,3.9356,33.4522
4314407,Pelotas,RS,Sul,comercial,0,2009,345181,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
4314407,Pelotas,RS,Sul,comercial,0,2010,337023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
4314407,Pelotas,RS,Sul,comercial,0,2011,328865,2,0,1,1,0,0.6082,0.0,0.3041,0.3041,0.0
4314407,Pelotas,RS,Sul,comercial,0,2012,329435,10,7,1,4,4,3.0355,2.1249,0.3036,1.2142,1.2142
4314407,Pelotas,RS,Sul,comercial,0,2013,341180,13,11,4,6,1,3.8103,3.2241,1.1724,1.7586,0.2931
4314407,Pelotas,RS,Sul,comercial,0,2014,342053,2,2,0,0,1,0.5847,0.5847,0.0,0.0,0.2924
4314407,Pelotas,RS,Sul,comercial,0,2015,342873,46,30,12,7,9,13.416,8.7496,3.4998,2.0416,2.6249
4314407,Pelotas,RS,Sul,comercial,0,2016,343651,119,107,11,3,15,34.6282,31.1362,3.2009,0.873,4.3649
4314407,Pelotas,RS,Sul,comercial,0,2017,344385,141,83,10,27,21,40.9425,24.1009,2.9037,7.8401,6.0978
4314407,Pelotas,RS,Sul,comercial,0,2018,341648,394,181,29,21,40,115.3234,52.9785,8.4883,6.1467,11.708
4314407,Pelotas,RS,Sul,comercial,0,2019,342405,403,185,26,26,36,117.6969,54.0296,7.5933,7.5933,10.5139
4314902,Porto Alegre,RS,Sul,24h,2012,2009,1436123,354,114,233,155,22,24.6497,7.938,16.2242,10.7929,1.5319
4314902,Porto Alegre,RS,Sul,24h,2012,2010,1424608,565,277,266,265,95,39.66,19.4439,18.6718,18.6016,6.6685
4314902,Porto Alegre,RS,Sul,24h,2012,2011,1413094,521,199,285,293,76,36.8695,14.0826,20.1685,20.7346,5.3783
4314902,Porto Alegre,RS,Sul,24h,2012,2012,1416714,717,244,330,299,123,50.6101,17.223,23.2933,21.1052,8.6821
4314902,Porto Alegre,RS,Sul,24h,2012,2013,1467816,875,269,381,328,146,59.6124,18.3265,25.9569,22.3461,9.9468
4314902,Porto Alegre,RS,Sul,24h,2012,2014,1472482,896,293,324,319,149,60.8496,19.8984,22.0037,21.6641,10.119
4314902,Porto Alegre,RS,Sul,24h,2012,2015,1476867,1309,396,341,383,194,88.6336,26.8135,23.0894,25.9333,13.1359
4314902,Porto Alegre,RS,Sul,24h,2012,2016,1481019,1350,368,320,359,213,91.1535,24.8478,21.6067,24.2401,14.382
4314902,Porto Alegre,RS,Sul,24h,2012,2017,1484941,1619,331,428,65,231,109.0279,22.2904,28.8227,4.3773,15.5562
4314902,Porto Alegre,RS,Sul,24h,2012,2018,1479101,2128,390,464,63,264,143.8712,26.3674,31.3704,4.2593,17.8487
4314902,Porto Alegre,RS,Sul,24h,2012,2019,1483771,2927,492,590,208,342,197.2676,33.1588,39.7635,14.0183,23.0494
4316907,Santa Maria,RS,Sul,comercial,0,2009,268969,1,1,0,0,0,0.3718,0.3718,0.0,0.0,0.0
4316907,Santa Maria,RS,Sul,comercial,0,2010,265669,30,18,6,1,9,11.2922,6.7753,2.2584,0.3764,3.3877
4316907,Santa Maria,RS,Sul,comercial,0,2011,262369,108,27,21,15,5,41.1634,10.2908,8.004,5.7171,1.9057
4316907,Santa Maria,RS,Sul,comercial,0,2012,263662,216,59,46,44,30,81.9231,22.3771,17.4466,16.688,11.3782
4316907,Santa Maria,RS,Sul,comercial,0,2013,273489,194,76,46,56,25,70.9352,27.7891,16.8197,20.4761,9.1411
4316907,Santa Maria,RS,Sul,comercial,0,2014,274838,286,132,46,107,36,104.0613,48.0283,16.7371,38.932,13.0986
4316907,Santa Maria,RS,Sul,comercial,0,2015,276108,234,98,31,60,34,84.7494,35.4934,11.2275,21.7306,12.314
4316907,Santa Maria,RS,Sul,comercial,0,2016,277309,225,97,60,69,49,81.1369,34.979,21.6365,24.882,17.6698
4316907,Santa Maria,RS,Sul,comercial,0,2017,278445,276,110,61,87,55,99.1219,39.5051,21.9074,31.2449,19.7526
4316907,Santa Maria,RS,Sul,comercial,0,2018,280505,315,88,55,35,58,112.2975,31.372,19.6075,12.4775,20.677
4316907,Santa Maria,RS,Sul,comercial,0,2019,282123,536,103,120,27,79,189.9881,36.5089,42.5346,9.5703,28.002
4318705,São Leopoldo,RS,Sul,comercial,0,2009,211663,1,0,1,0,0,0.4724,0.0,0.4724,0.0,0.0
4318705,São Leopoldo,RS,Sul,comercial,0,2010,213664,6,0,5,1,0,2.8081,0.0,2.3401,0.468,0.0
4318705,São Leopoldo,RS,Sul,comercial,0,2011,215664,5,2,2,2,1,2.3184,0.9274,0.9274,0.9274,0.4637
4318705,São Leopoldo,RS,Sul,comercial,0,2012,217189,8,5,3,2,1,3.6834,2.3021,1.3813,0.9209,0.4604
4318705,São Leopoldo,RS,Sul,comercial,0,2013,225520,41,27,14,18,13,18.1802,11.9723,6.2079,7.9816,5.7645
4318705,São Leopoldo,RS,Sul,comercial,0,2014,226988,37,26,14,10,10,16.3004,11.4544,6.1677,4.4055,4.4055
4318705,São Leopoldo,RS,Sul,comercial,0,2015,228370,13,6,6,1,0,5.6925,2.6273,2.6273,0.4379,0.0
4318705,São Leopoldo,RS,Sul,comercial,0,2016,229678,136,100,16,31,27,59.2133,43.5392,6.9663,13.4972,11.7556
4318705,São Leopoldo,RS,Sul,comercial,0,2017,230914,169,106,32,54,45,73.1874,45.9045,13.858,23.3853,19.4878
4318705,São Leopoldo,RS,Sul,comercial,0,2018,234947,359,196,43,9,126,152.8004,83.4231,18.302,3.8307,53.6291
4318705,São Leopoldo,RS,Sul,comercial,0,2019,236835,400,211,29,22,151,168.894,89.0916,12.2448,9.2892,63.7575
5001102,Aquidauana,MS,Centro-Oeste,comercial,0,2009,46515,2,1,0,0,1,4.2997,2.1498,0.0,0.0,2.1498
5001102,Aquidauana,MS,Centro-Oeste,comercial,0,2010,46148,7,5,3,1,3,15.1686,10.8347,6.5008,2.1669,6.5008
5001102,Aquidauana,MS,Centro-Oeste,comercial,0,2011,45781,33,30,2,6,21,72.0823,65.5294,4.3686,13.1059,45.8706
5001102,Aquidauana,MS,Centro-Oeste,comercial,0,2012,45943,46,38,9,18,22,100.1241,82.7112,19.5895,39.179,47.8854
5001102,Aquidauana,MS,Centro-Oeste,comercial,0,2013,46830,17,13,2,7,5,36.3015,27.76,4.2708,14.9477,10.6769
5001102,Aquidauana,MS,Centro-Oeste,comercial,0,2014,46998,48,18,11,5,15,102.132,38.2995,23.4053,10.6388,31.9163
5001102,Aquidauana,MS,Centro-Oeste,comercial,0,2015,47162,34,17,9,13,16,72.0919,36.046,19.0832,27.5646,33.9256
5001102,Aquidauana,MS,Centro-Oeste,comercial,0,2016,47323,62,29,20,25,27,131.0145,61.281,42.2627,52.8284,57.0547
5001102,Aquidauana,MS,Centro-Oeste,comercial,0,2017,47482,83,36,23,25,34,174.8031,75.8182,48.4394,52.6515,71.6061
5001102,Aquidauana,MS,Centro-Oeste,comercial,0,2018,47784,95,37,12,15,14,198.8113,77.4318,25.113,31.3913,29.2985
5001102,Aquidauana,MS,Centro-Oeste,comercial,0,2019,47871,89,53,11,20,12,185.9163,110.7142,22.9784,41.7789,25.0674
5002704,Campo Grande,MS,Centro-Oeste,24h,2015,2009,755107,1608,930,145,436,437,212.95,123.1614,19.2026,57.7402,57.8726
5002704,Campo Grande,MS,Centro-Oeste,24h,2015,2010,775680,1745,889,140,463,407,224.9639,114.6091,18.0487,59.6896,52.4701
5002704,Campo Grande,MS,Centro-Oeste,24h,2015,2011,796252,2164,1062,175,512,507,271.7733,133.3749,21.978,64.3013,63.6733
5002704,Campo Grande,MS,Centro-Oeste,24h,2015,2012,805397,2105,901,183,443,465,261.3618,111.8703,22.7217,55.0039,57.7355
5002704,Campo Grande,MS,Centro-Oeste,24h,2015,2013,832352,2477,1100,210,535,511,297.5904,132.1556,25.2297,64.2757,61.3923
5002704,Campo Grande,MS,Centro-Oeste,24h,2015,2014,843120,2472,1237,185,469,503,293.1967,146.717,21.9423,55.6267,59.6594
5002704,Campo Grande,MS,Centro-Oeste,24h,2015,2015,853622,2366,1052,125,311,416,277.1719,123.2396,14.6435,36.433,48.7335
5002704,Campo Grande,MS,Centro-Oeste,24h,2015,2016,863982,2429,1011,156,248,480,281.1401,117.0163,18.0559,28.7043,55.5567
5002704,Campo Grande,MS,Centro-Oeste,24h,2015,2017,874210,2630,810,132,112,437,300.843,92.6551,15.0993,12.8116,49.988
5002704,Campo Grande,MS,Centro-Oeste,24h,2015,2018,885711,2582,692,170,109,379,291.5172,78.1293,19.1936,12.3065,42.7905
5002704,Campo Grande,MS,Centro-Oeste,24h,2015,2019,895982,2970,763,197,89,407,331.4799,85.158,21.987,9.9332,45.425
5003207,Corumbá,MS,Centro-Oeste,comercial,0,2009,99467,47,35,5,9,10,47.2519,35.1875,5.0268,9.0482,10.0536
5003207,Corumbá,MS,Centro-Oeste,comercial,0,2010,101892,380,262,13,150,258,372.9439,257.135,12.7586,147.2147,253.2093
5003207,Corumbá,MS,Centro-Oeste,comercial,0,2011,104318,202,136,16,28,81,193.6387,130.3706,15.3377,26.841,77.6472
5003207,Corumbá,MS,Centro-Oeste,comercial,0,2012,104912,182,127,12,13,65,173.4787,121.0538,11.4382,12.3913,61.9567
5003207,Corumbá,MS,Centro-Oeste,comercial,0,2013,107347,302,135,30,15,68,281.3306,125.7604,27.9468,13.9734,63.346
5003207,Corumbá,MS,Centro-Oeste,comercial,0,2014,108010,545,220,48,80,171,504.5829,203.6848,44.4403,74.0672,158.3187
5003207,Corumbá,MS,Centro-Oeste,comercial,0,2015,108656,640,300,33,143,245,589.0149,276.1007,30.3711,131.608,225.4823
5003207,Corumbá,MS,Centro-Oeste,comercial,0,2016,109294,640,303,23,175,255,585.5765,277.2339,21.0442,160.1186,233.3156
5003207,Corumbá,MS,Centro-Oeste,comercial,0,2017,109899,648,298,38,102,193,589.6323,271.1581,34.5772,92.8125,175.6158
5003207,Corumbá,MS,Centro-Oeste,comercial,0,2018,110806,1078,383,58,213,302,972.8715,345.6492,52.3437,192.2279,272.5484
5003207,Corumbá,MS,Centro-Oeste,comercial,0,2019,111435,1079,349,69,134,313,968.2775,313.1871,61.9195,120.2495,280.8812
5003306,Coxim,MS,Centro-Oeste,comercial,0,2009,32933,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5003306,Coxim,MS,Centro-Oeste,comercial,0,2010,32596,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5003306,Coxim,MS,Centro-Oeste,comercial,0,2011,32259,2,2,0,0,2,6.1998,6.1998,0.0,0.0,6.1998
5003306,Coxim,MS,Centro-Oeste,comercial,0,2012,32355,6,3,4,2,1,18.5443,9.2721,12.3628,6.1814,3.0907
5003306,Coxim,MS,Centro-Oeste,comercial,0,2013,32948,27,21,7,10,13,81.9473,63.7368,21.2456,30.3509,39.4561
5003306,Coxim,MS,Centro-Oeste,comercial,0,2014,33045,18,17,2,10,12,54.4712,51.445,6.0524,30.2618,36.3141
5003306,Coxim,MS,Centro-Oeste,comercial,0,2015,33139,30,28,2,10,12,90.5278,84.4926,6.0352,30.1759,36.2111
5003306,Coxim,MS,Centro-Oeste,comercial,0,2016,33231,32,29,3,17,15,96.2956,87.2679,9.0277,51.1571,45.1386
5003306,Coxim,MS,Centro-Oeste,comercial,0,2017,33323,61,52,5,24,29,183.0567,156.0484,15.0047,72.0223,87.027
5003306,Coxim,MS,Centro-Oeste,comercial,0,2018,33516,87,71,2,31,36,259.5775,211.8391,5.9673,92.4931,107.4114
5003306,Coxim,MS,Centro-Oeste,comercial,0,2019,33543,117,81,11,25,29,348.806,241.4811,32.7937,74.5312,86.4562
5003702,Dourados,MS,Centro-Oeste,comercial,0,2009,189762,26,15,11,9,6,13.7014,7.9046,5.7967,4.7428,3.1619
5003702,Dourados,MS,Centro-Oeste,comercial,0,2010,194092,77,30,49,20,13,39.6719,15.4566,25.2458,10.3044,6.6979
